org,year,survey,bush,id_state,edu,age,female,black,state,region,id_region
cbsnyt,7,9158,0,31,2,1,0,0,NJ,Northeast,1
cbsnyt,7,9158,0,14,3,1,1,1,IL,Midwest,3
cbsnyt,7,9158,1,14,4,1,1,0,IL,Midwest,3
cbsnyt,7,9158,1,34,2,1,0,0,NC,South,2
cbsnyt,7,9158,1,34,2,1,1,0,NC,South,2
cbsnyt,7,9158,1,36,2,3,1,0,OH,Midwest,3
cbsnyt,7,9158,0,50,3,3,0,0,WI,Midwest,3
cbsnyt,7,9158,1,39,2,2,0,0,PA,Northeast,1
cbsnyt,7,9158,1,24,4,2,1,0,MN,Midwest,3
cbsnyt,7,9158,1,23,2,1,1,0,MI,Midwest,3
cbsnyt,7,9158,0,26,2,4,1,0,MO,Midwest,3
cbsnyt,7,9158,1,50,3,2,0,0,WI,Midwest,3
cbsnyt,7,9158,1,11,1,2,1,0,GA,South,2
cbsnyt,7,9158,1,17,3,2,1,0,KS,Midwest,3
cbsnyt,7,9158,1,26,2,2,1,0,MO,Midwest,3
cbsnyt,7,9158,1,36,2,2,0,0,OH,Midwest,3
cbsnyt,7,9158,1,23,2,1,1,0,MI,Midwest,3
cbsnyt,7,9158,0,14,4,3,0,0,IL,Midwest,3
cbsnyt,7,9158,1,15,1,3,1,0,IN,Midwest,3
cbsnyt,7,9158,1,10,3,1,1,0,FL,South,2
cbsnyt,7,9158,0,7,3,2,1,0,CT,Northeast,1
cbsnyt,7,9158,0,23,3,2,0,0,MI,Midwest,3
cbsnyt,7,9158,0,50,2,1,1,1,WI,Midwest,3
cbsnyt,7,9158,0,36,2,4,1,0,OH,Midwest,3
cbsnyt,7,9158,1,11,3,1,1,0,GA,South,2
cbsnyt,7,9158,0,50,2,4,0,0,WI,Midwest,3
cbsnyt,7,9158,0,10,2,1,1,0,FL,South,2
cbsnyt,7,9158,0,1,2,3,1,1,AL,South,2
cbsnyt,7,9158,0,14,4,2,0,0,IL,Midwest,3
cbsnyt,7,9158,0,1,3,2,0,0,AL,South,2
cbsnyt,7,9158,1,10,3,4,0,0,FL,South,2
cbsnyt,7,9158,1,37,2,2,0,1,OK,South,2
cbsnyt,7,9158,1,44,2,4,1,0,TX,South,2
cbsnyt,7,9158,1,16,3,4,1,0,IA,Midwest,3
cbsnyt,7,9158,0,26,3,2,0,1,MO,Midwest,3
cbsnyt,7,9158,0,8,2,2,1,1,DE,South,2
cbsnyt,7,9158,0,21,2,1,1,1,MD,South,2
cbsnyt,7,9158,0,23,4,1,0,0,MI,Midwest,3
cbsnyt,7,9158,1,14,2,3,1,0,IL,Midwest,3
cbsnyt,7,9158,1,36,2,1,0,0,OH,Midwest,3
cbsnyt,7,9158,1,34,2,1,1,0,NC,South,2
cbsnyt,7,9158,0,33,2,2,1,0,NY,Northeast,1
cbsnyt,7,9158,1,36,2,3,1,0,OH,Midwest,3
cbsnyt,7,9158,1,26,3,1,0,0,MO,Midwest,3
cbsnyt,7,9158,1,44,4,3,0,0,TX,South,2
cbsnyt,7,9158,1,36,3,2,0,0,OH,Midwest,3
cbsnyt,7,9158,1,10,4,2,0,0,FL,South,2
cbsnyt,7,9158,1,10,3,2,0,0,FL,South,2
cbsnyt,7,9158,1,10,3,2,1,0,FL,South,2
cbsnyt,7,9158,1,14,2,3,1,0,IL,Midwest,3
cbsnyt,7,9158,1,50,2,2,1,0,WI,Midwest,3
cbsnyt,7,9158,1,18,2,2,0,0,KY,South,2
cbsnyt,7,9158,1,34,2,2,1,0,NC,South,2
cbsnyt,7,9158,1,14,2,3,0,0,IL,Midwest,3
cbsnyt,7,9158,1,50,3,1,1,0,WI,Midwest,3
cbsnyt,7,9158,1,33,4,2,1,0,NY,Northeast,1
cbsnyt,7,9158,1,39,3,1,1,0,PA,Northeast,1
cbsnyt,7,9158,1,47,3,3,0,0,VA,South,2
cbsnyt,7,9158,0,25,2,2,0,1,MS,South,2
cbsnyt,7,9158,0,10,3,4,0,0,FL,South,2
cbsnyt,7,9158,0,11,4,2,1,1,GA,South,2
cbsnyt,7,9158,1,19,4,2,1,0,LA,South,2
cbsnyt,7,9158,1,44,3,1,1,0,TX,South,2
cbsnyt,7,9158,0,21,4,4,0,0,MD,South,2
cbsnyt,7,9158,0,50,2,2,1,0,WI,Midwest,3
cbsnyt,7,9158,1,44,3,4,0,0,TX,South,2
cbsnyt,7,9158,1,43,1,3,0,1,TN,South,2
cbsnyt,7,9158,1,23,2,1,1,0,MI,Midwest,3
cbsnyt,7,9158,1,23,2,1,0,0,MI,Midwest,3
cbsnyt,7,9158,0,44,2,3,1,1,TX,South,2
cbsnyt,7,9158,0,10,2,1,1,0,FL,South,2
cbsnyt,7,9158,0,44,3,1,1,0,TX,South,2
cbsnyt,7,9158,1,15,1,4,1,0,IN,Midwest,3
cbsnyt,7,9158,1,10,1,4,1,0,FL,South,2
cbsnyt,7,9158,1,26,2,3,1,0,MO,Midwest,3
cbsnyt,7,9158,0,15,3,4,0,0,IN,Midwest,3
cbsnyt,7,9158,1,10,3,4,1,0,FL,South,2
cbsnyt,7,9158,1,44,2,1,0,0,TX,South,2
cbsnyt,7,9158,1,44,3,3,1,0,TX,South,2
cbsnyt,7,9158,0,11,2,3,1,0,GA,South,2
cbsnyt,7,9158,0,23,2,1,0,1,MI,Midwest,3
cbsnyt,7,9158,0,34,2,1,0,1,NC,South,2
cbsnyt,7,9158,0,43,3,2,1,1,TN,South,2
cbsnyt,7,9158,1,44,2,3,0,0,TX,South,2
cbsnyt,7,9158,1,43,4,2,0,0,TN,South,2
cbsnyt,7,9158,1,23,3,2,0,0,MI,Midwest,3
cbsnyt,7,9158,1,18,2,2,0,0,KY,South,2
cbsnyt,7,9158,1,33,2,3,0,0,NY,Northeast,1
cbsnyt,7,9158,1,23,2,3,1,0,MI,Midwest,3
cbsnyt,7,9158,1,36,2,4,0,0,OH,Midwest,3
cbsnyt,7,9158,1,25,3,2,1,0,MS,South,2
cbsnyt,7,9158,1,49,2,4,1,0,WV,South,2
cbsnyt,7,9158,0,19,4,2,0,1,LA,South,2
cbsnyt,7,9158,0,35,4,3,0,0,ND,Midwest,3
cbsnyt,7,9158,0,4,3,4,1,0,AR,South,2
cbsnyt,7,9158,1,36,2,3,0,0,OH,Midwest,3
cbsnyt,7,9158,1,36,3,4,1,0,OH,Midwest,3
cbsnyt,7,9158,1,19,2,3,1,0,LA,South,2
cbsnyt,7,9158,1,39,4,1,1,0,PA,Northeast,1
cbsnyt,7,9158,0,44,2,3,1,1,TX,South,2
cbsnyt,7,9158,0,43,2,2,1,0,TN,South,2
cbsnyt,7,9158,0,23,2,2,0,0,MI,Midwest,3
cbsnyt,7,9158,0,19,2,2,0,1,LA,South,2
cbsnyt,7,9158,0,23,2,1,1,0,MI,Midwest,3
cbsnyt,7,9158,1,25,3,2,1,0,MS,South,2
cbsnyt,7,9158,1,43,4,3,0,0,TN,South,2
cbsnyt,7,9158,1,47,3,2,1,0,VA,South,2
cbsnyt,7,9158,0,24,3,2,1,0,MN,Midwest,3
cbsnyt,7,9158,0,23,4,2,0,0,MI,Midwest,3
cbsnyt,7,9158,0,44,3,2,0,1,TX,South,2
cbsnyt,7,9158,0,21,2,1,0,1,MD,South,2
cbsnyt,7,9158,1,19,3,1,0,0,LA,South,2
cbsnyt,7,9158,1,27,2,2,0,0,MT,West,4
cbsnyt,7,9158,1,44,2,3,0,0,TX,South,2
cbsnyt,7,9158,0,47,2,2,1,0,VA,South,2
cbsnyt,7,9158,1,5,3,4,0,0,CA,West,4
cbsnyt,7,9158,1,10,2,1,0,0,FL,South,2
cbsnyt,7,9158,1,44,3,1,0,0,TX,South,2
cbsnyt,7,9158,0,16,4,4,1,0,IA,Midwest,3
cbsnyt,7,9158,1,23,3,2,0,0,MI,Midwest,3
cbsnyt,7,9158,1,5,4,2,0,0,CA,West,4
cbsnyt,7,9158,1,48,3,1,0,0,WA,West,4
cbsnyt,7,9158,1,10,3,4,1,0,FL,South,2
cbsnyt,7,9158,1,7,2,1,0,0,CT,Northeast,1
cbsnyt,7,9158,1,5,2,1,1,0,CA,West,4
cbsnyt,7,9158,1,10,2,4,1,0,FL,South,2
cbsnyt,7,9158,0,5,2,4,0,0,CA,West,4
cbsnyt,7,9158,0,44,2,2,1,0,TX,South,2
cbsnyt,7,9158,0,24,2,2,1,0,MN,Midwest,3
cbsnyt,7,9158,1,17,2,1,1,0,KS,Midwest,3
cbsnyt,7,9158,0,14,3,2,0,0,IL,Midwest,3
cbsnyt,7,9158,0,48,3,2,1,1,WA,West,4
cbsnyt,7,9158,1,6,3,3,0,0,CO,West,4
cbsnyt,7,9158,1,45,3,1,0,0,UT,West,4
cbsnyt,7,9158,1,10,2,3,0,0,FL,South,2
cbsnyt,7,9158,1,18,1,3,0,0,KY,South,2
cbsnyt,7,9158,1,36,3,4,1,0,OH,Midwest,3
cbsnyt,7,9158,0,5,2,3,1,0,CA,West,4
cbsnyt,7,9158,0,48,2,4,1,0,WA,West,4
cbsnyt,7,9158,1,23,4,3,1,0,MI,Midwest,3
cbsnyt,7,9158,0,17,1,4,1,0,KS,Midwest,3
cbsnyt,7,9158,0,6,2,3,1,0,CO,West,4
cbsnyt,7,9158,0,5,3,3,0,0,CA,West,4
cbsnyt,7,9158,0,24,3,3,1,0,MN,Midwest,3
cbsnyt,7,9158,0,3,2,2,0,0,AZ,West,4
cbsnyt,7,9158,0,16,2,2,1,0,IA,Midwest,3
cbsnyt,7,9158,0,8,2,4,1,0,DE,South,2
cbsnyt,7,9158,0,5,4,3,1,0,CA,West,4
cbsnyt,7,9158,0,10,1,4,1,0,FL,South,2
cbsnyt,7,9158,0,21,2,3,0,1,MD,South,2
cbsnyt,7,9158,0,32,2,2,1,0,NM,West,4
cbsnyt,7,9158,1,5,1,1,1,0,CA,West,4
cbsnyt,7,9158,0,44,4,1,1,0,TX,South,2
cbsnyt,7,9158,1,5,4,2,1,0,CA,West,4
cbsnyt,7,9158,1,10,4,2,1,0,FL,South,2
cbsnyt,7,9158,1,32,3,2,1,0,NM,West,4
cbsnyt,7,9158,1,5,2,1,1,0,CA,West,4
cbsnyt,7,9158,1,49,4,4,1,0,WV,South,2
cbsnyt,7,9158,0,15,2,2,0,0,IN,Midwest,3
cbsnyt,7,9158,0,50,2,3,1,0,WI,Midwest,3
cbsnyt,7,9158,1,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,1,11,4,2,1,0,GA,South,2
cbsnyt,7,9158,1,1,1,4,1,0,AL,South,2
cbsnyt,7,9158,0,50,1,1,0,0,WI,Midwest,3
cbsnyt,7,9158,1,36,4,1,0,1,OH,Midwest,3
cbsnyt,7,9158,0,48,4,3,1,0,WA,West,4
cbsnyt,7,9158,0,3,2,2,1,0,AZ,West,4
cbsnyt,7,9158,1,32,4,4,1,0,NM,West,4
cbsnyt,7,9158,1,33,1,1,1,1,NY,Northeast,1
cbsnyt,7,9158,1,10,2,2,0,1,FL,South,2
cbsnyt,7,9158,1,48,1,1,1,0,WA,West,4
cbsnyt,7,9158,0,38,2,2,0,0,OR,West,4
cbsnyt,7,9158,1,6,4,2,0,0,CO,West,4
cbsnyt,7,9158,0,18,4,4,1,0,KY,South,2
cbsnyt,7,9158,0,39,2,2,0,0,PA,Northeast,1
cbsnyt,7,9158,0,38,2,1,1,0,OR,West,4
cbsnyt,7,9158,0,33,1,3,0,0,NY,Northeast,1
cbsnyt,7,9158,0,32,1,1,1,0,NM,West,4
cbsnyt,7,9158,0,5,1,1,0,0,CA,West,4
cbsnyt,7,9158,0,33,2,1,1,0,NY,Northeast,1
cbsnyt,7,9158,0,4,2,1,1,0,AR,South,2
cbsnyt,7,9158,1,15,2,3,1,0,IN,Midwest,3
cbsnyt,7,9158,1,23,4,1,1,0,MI,Midwest,3
cbsnyt,7,9158,0,5,4,1,1,0,CA,West,4
cbsnyt,7,9158,0,24,4,3,0,0,MN,Midwest,3
cbsnyt,7,9158,0,23,4,1,0,0,MI,Midwest,3
cbsnyt,7,9158,0,39,2,3,1,0,PA,Northeast,1
cbsnyt,7,9158,0,50,4,4,1,0,WI,Midwest,3
cbsnyt,7,9158,1,26,2,3,1,0,MO,Midwest,3
cbsnyt,7,9158,1,23,4,3,0,0,MI,Midwest,3
cbsnyt,7,9158,1,8,3,1,0,0,DE,South,2
cbsnyt,7,9158,1,29,3,3,0,0,NV,West,4
cbsnyt,7,9158,0,44,3,1,1,0,TX,South,2
cbsnyt,7,9158,0,18,2,1,0,0,KY,South,2
cbsnyt,7,9158,0,44,4,3,0,0,TX,South,2
cbsnyt,7,9158,1,16,2,3,0,0,IA,Midwest,3
cbsnyt,7,9158,0,15,2,2,0,0,IN,Midwest,3
cbsnyt,7,9158,1,50,3,2,0,0,WI,Midwest,3
cbsnyt,7,9158,1,33,3,3,1,1,NY,Northeast,1
cbsnyt,7,9158,1,47,3,2,1,0,VA,South,2
cbsnyt,7,9158,1,36,4,1,0,0,OH,Midwest,3
cbsnyt,7,9158,1,33,3,1,1,0,NY,Northeast,1
cbsnyt,7,9158,1,47,4,2,1,0,VA,South,2
cbsnyt,7,9158,1,44,2,3,1,0,TX,South,2
cbsnyt,7,9158,1,6,3,1,1,0,CO,West,4
cbsnyt,7,9158,1,31,3,1,0,1,NJ,Northeast,1
cbsnyt,7,9158,1,14,1,4,1,0,IL,Midwest,3
cbsnyt,7,9158,1,5,1,4,0,0,CA,West,4
cbsnyt,7,9158,1,31,2,1,1,0,NJ,Northeast,1
cbsnyt,7,9158,0,47,4,3,0,0,VA,South,2
cbsnyt,7,9158,1,44,3,2,0,0,TX,South,2
cbsnyt,7,9158,1,3,3,3,0,0,AZ,West,4
cbsnyt,7,9158,1,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,0,11,3,1,0,0,GA,South,2
cbsnyt,7,9158,0,5,2,1,1,0,CA,West,4
cbsnyt,7,9158,0,38,2,2,1,0,OR,West,4
cbsnyt,7,9158,0,26,2,1,1,0,MO,Midwest,3
cbsnyt,7,9158,1,36,2,4,1,0,OH,Midwest,3
cbsnyt,7,9158,1,6,3,2,1,0,CO,West,4
cbsnyt,7,9158,1,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,1,31,4,2,0,0,NJ,Northeast,1
cbsnyt,7,9158,1,10,3,2,0,0,FL,South,2
cbsnyt,7,9158,1,31,2,1,0,0,NJ,Northeast,1
cbsnyt,7,9158,1,33,2,4,0,0,NY,Northeast,1
cbsnyt,7,9158,1,5,3,2,0,0,CA,West,4
cbsnyt,7,9158,1,23,2,4,1,0,MI,Midwest,3
cbsnyt,7,9158,0,33,3,3,1,0,NY,Northeast,1
cbsnyt,7,9158,0,20,2,1,1,0,ME,Northeast,1
cbsnyt,7,9158,0,15,2,2,1,0,IN,Midwest,3
cbsnyt,7,9158,1,26,2,3,1,0,MO,Midwest,3
cbsnyt,7,9158,1,5,3,2,0,0,CA,West,4
cbsnyt,7,9158,0,48,3,2,0,0,WA,West,4
cbsnyt,7,9158,0,11,2,2,1,0,GA,South,2
cbsnyt,7,9158,1,43,4,2,1,0,TN,South,2
cbsnyt,7,9158,0,33,3,3,1,0,NY,Northeast,1
cbsnyt,7,9158,1,7,2,3,0,0,CT,Northeast,1
cbsnyt,7,9158,1,20,2,1,1,0,ME,Northeast,1
cbsnyt,7,9158,1,39,2,2,1,0,PA,Northeast,1
cbsnyt,7,9158,0,49,1,4,0,0,WV,South,2
cbsnyt,7,9158,1,29,3,3,1,0,NV,West,4
cbsnyt,7,9158,0,39,1,3,1,0,PA,Northeast,1
cbsnyt,7,9158,1,5,3,1,1,0,CA,West,4
cbsnyt,7,9158,0,3,3,2,1,0,AZ,West,4
cbsnyt,7,9158,0,16,2,1,1,0,IA,Midwest,3
cbsnyt,7,9158,1,48,3,3,1,0,WA,West,4
cbsnyt,7,9158,0,5,2,2,1,1,CA,West,4
cbsnyt,7,9158,1,22,2,4,1,0,MA,Northeast,1
cbsnyt,7,9158,1,7,4,1,1,0,CT,Northeast,1
cbsnyt,7,9158,1,41,3,1,1,0,SC,South,2
cbsnyt,7,9158,1,10,4,2,1,0,FL,South,2
cbsnyt,7,9158,1,7,3,2,1,0,CT,Northeast,1
cbsnyt,7,9158,0,10,3,2,1,0,FL,South,2
cbsnyt,7,9158,0,36,2,2,0,0,OH,Midwest,3
cbsnyt,7,9158,0,33,2,2,0,0,NY,Northeast,1
cbsnyt,7,9158,1,39,4,2,0,0,PA,Northeast,1
cbsnyt,7,9158,1,31,2,2,1,0,NJ,Northeast,1
cbsnyt,7,9158,1,50,2,1,1,0,WI,Midwest,3
cbsnyt,7,9158,0,26,4,3,1,0,MO,Midwest,3
cbsnyt,7,9158,0,23,4,3,1,1,MI,Midwest,3
cbsnyt,7,9158,1,31,3,2,0,0,NJ,Northeast,1
cbsnyt,7,9158,0,49,3,2,1,0,WV,South,2
cbsnyt,7,9158,0,26,2,2,0,0,MO,Midwest,3
cbsnyt,7,9158,1,44,4,4,1,0,TX,South,2
cbsnyt,7,9158,0,50,3,2,0,0,WI,Midwest,3
cbsnyt,7,9158,1,20,2,3,1,0,ME,Northeast,1
cbsnyt,7,9158,1,47,4,1,1,0,VA,South,2
cbsnyt,7,9158,0,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,0,10,2,2,0,0,FL,South,2
cbsnyt,7,9158,1,5,1,1,1,0,CA,West,4
cbsnyt,7,9158,1,39,3,1,1,0,PA,Northeast,1
cbsnyt,7,9158,0,23,4,2,0,0,MI,Midwest,3
cbsnyt,7,9158,1,50,4,2,0,0,WI,Midwest,3
cbsnyt,7,9158,1,22,3,2,1,0,MA,Northeast,1
cbsnyt,7,9158,1,14,2,2,0,0,IL,Midwest,3
cbsnyt,7,9158,1,20,1,4,1,0,ME,Northeast,1
cbsnyt,7,9158,1,47,2,2,1,0,VA,South,2
cbsnyt,7,9158,1,44,1,4,1,0,TX,South,2
cbsnyt,7,9158,1,1,2,2,0,0,AL,South,2
cbsnyt,7,9158,1,11,2,1,0,0,GA,South,2
cbsnyt,7,9158,1,5,3,1,1,0,CA,West,4
cbsnyt,7,9158,1,23,3,1,1,0,MI,Midwest,3
cbsnyt,7,9158,1,43,2,3,0,0,TN,South,2
cbsnyt,7,9158,1,39,2,3,1,0,PA,Northeast,1
cbsnyt,7,9158,1,44,2,2,0,0,TX,South,2
cbsnyt,7,9158,1,47,1,3,0,0,VA,South,2
cbsnyt,7,9158,0,34,4,2,0,0,NC,South,2
cbsnyt,7,9158,1,23,3,2,0,0,MI,Midwest,3
cbsnyt,7,9158,1,47,3,4,1,0,VA,South,2
cbsnyt,7,9158,1,15,2,2,1,0,IN,Midwest,3
cbsnyt,7,9158,0,33,3,1,1,0,NY,Northeast,1
cbsnyt,7,9158,0,39,4,2,0,0,PA,Northeast,1
cbsnyt,7,9158,1,32,2,3,1,0,NM,West,4
cbsnyt,7,9158,0,5,2,1,0,0,CA,West,4
cbsnyt,7,9158,0,33,1,2,1,0,NY,Northeast,1
cbsnyt,7,9158,1,19,3,2,1,0,LA,South,2
cbsnyt,7,9158,1,37,4,3,1,0,OK,South,2
cbsnyt,7,9158,1,11,2,2,1,0,GA,South,2
cbsnyt,7,9158,0,23,2,2,0,1,MI,Midwest,3
cbsnyt,7,9158,0,18,1,2,0,0,KY,South,2
cbsnyt,7,9158,1,10,4,2,1,0,FL,South,2
cbsnyt,7,9158,1,5,2,1,1,0,CA,West,4
cbsnyt,7,9158,1,5,4,2,0,0,CA,West,4
cbsnyt,7,9158,1,49,2,1,0,1,WV,South,2
cbsnyt,7,9158,1,23,1,4,1,0,MI,Midwest,3
cbsnyt,7,9158,1,45,2,4,1,0,UT,West,4
cbsnyt,7,9158,0,48,2,3,1,0,WA,West,4
cbsnyt,7,9158,0,15,2,1,1,0,IN,Midwest,3
cbsnyt,7,9158,0,42,2,2,0,0,SD,Midwest,3
cbsnyt,7,9158,1,39,3,3,0,0,PA,Northeast,1
cbsnyt,7,9158,1,21,3,3,0,0,MD,South,2
cbsnyt,7,9158,0,10,4,3,0,0,FL,South,2
cbsnyt,7,9158,1,10,2,2,0,0,FL,South,2
cbsnyt,7,9158,0,19,2,2,1,1,LA,South,2
cbsnyt,7,9158,0,7,4,2,1,0,CT,Northeast,1
cbsnyt,7,9158,0,39,2,2,1,0,PA,Northeast,1
cbsnyt,7,9158,1,33,3,2,0,0,NY,Northeast,1
cbsnyt,7,9158,1,36,4,3,0,0,OH,Midwest,3
cbsnyt,7,9158,0,37,3,3,1,0,OK,South,2
cbsnyt,7,9158,1,17,4,2,1,0,KS,Midwest,3
cbsnyt,7,9158,1,17,4,2,0,0,KS,Midwest,3
cbsnyt,7,9158,1,33,2,2,1,0,NY,Northeast,1
cbsnyt,7,9158,1,37,4,3,0,0,OK,South,2
cbsnyt,7,9158,1,3,2,3,1,0,AZ,West,4
cbsnyt,7,9158,1,10,1,4,1,0,FL,South,2
cbsnyt,7,9158,0,21,3,1,0,0,MD,South,2
cbsnyt,7,9158,0,34,2,3,1,0,NC,South,2
cbsnyt,7,9158,0,14,4,2,1,1,IL,Midwest,3
cbsnyt,7,9158,0,15,1,3,1,0,IN,Midwest,3
cbsnyt,7,9158,1,22,4,2,1,0,MA,Northeast,1
cbsnyt,7,9158,1,28,3,1,0,0,NE,Midwest,3
cbsnyt,7,9158,1,36,3,2,1,0,OH,Midwest,3
cbsnyt,7,9158,0,21,4,2,1,0,MD,South,2
cbsnyt,7,9158,1,1,4,4,1,0,AL,South,2
cbsnyt,7,9158,1,39,3,1,1,0,PA,Northeast,1
cbsnyt,7,9158,1,44,4,1,1,0,TX,South,2
cbsnyt,7,9158,0,34,2,2,1,1,NC,South,2
cbsnyt,7,9158,0,21,3,3,1,0,MD,South,2
cbsnyt,7,9158,1,6,3,2,0,0,CO,West,4
cbsnyt,7,9158,0,21,4,2,1,1,MD,South,2
cbsnyt,7,9158,1,17,2,2,1,0,KS,Midwest,3
cbsnyt,7,9158,0,39,4,2,0,0,PA,Northeast,1
cbsnyt,7,9158,0,14,2,2,1,0,IL,Midwest,3
cbsnyt,7,9158,1,36,4,3,0,0,OH,Midwest,3
cbsnyt,7,9158,1,36,2,1,1,0,OH,Midwest,3
cbsnyt,7,9158,1,5,2,3,0,0,CA,West,4
cbsnyt,7,9158,1,14,2,1,1,0,IL,Midwest,3
cbsnyt,7,9158,1,36,3,1,1,0,OH,Midwest,3
cbsnyt,7,9158,1,5,3,1,1,0,CA,West,4
cbsnyt,7,9158,1,24,4,2,1,0,MN,Midwest,3
cbsnyt,7,9158,1,25,4,1,0,0,MS,South,2
cbsnyt,7,9158,0,44,3,1,0,0,TX,South,2
cbsnyt,7,9158,0,14,3,2,1,1,IL,Midwest,3
cbsnyt,7,9158,0,14,3,2,1,0,IL,Midwest,3
cbsnyt,7,9158,1,3,2,3,1,0,AZ,West,4
cbsnyt,7,9158,1,15,2,3,1,0,IN,Midwest,3
cbsnyt,7,9158,1,5,2,2,1,0,CA,West,4
cbsnyt,7,9158,1,1,2,3,1,0,AL,South,2
cbsnyt,7,9158,1,1,2,1,0,1,AL,South,2
cbsnyt,7,9158,1,44,4,2,1,0,TX,South,2
cbsnyt,7,9158,1,25,2,2,0,0,MS,South,2
cbsnyt,7,9158,1,16,4,2,1,0,IA,Midwest,3
cbsnyt,7,9158,0,14,4,1,1,0,IL,Midwest,3
cbsnyt,7,9158,0,27,3,3,1,0,MT,West,4
cbsnyt,7,9158,1,25,4,2,1,0,MS,South,2
cbsnyt,7,9158,1,48,3,3,0,0,WA,West,4
cbsnyt,7,9158,1,50,1,1,0,0,WI,Midwest,3
cbsnyt,7,9158,1,4,2,3,1,0,AR,South,2
cbsnyt,7,9158,1,14,1,1,1,0,IL,Midwest,3
cbsnyt,7,9158,0,26,4,2,1,0,MO,Midwest,3
cbsnyt,7,9158,0,19,2,2,1,0,LA,South,2
cbsnyt,7,9158,0,26,1,4,0,0,MO,Midwest,3
cbsnyt,7,9158,1,1,2,1,0,0,AL,South,2
cbsnyt,7,9158,1,25,4,2,0,0,MS,South,2
cbsnyt,7,9158,1,43,1,2,0,0,TN,South,2
cbsnyt,7,9158,0,44,2,3,1,0,TX,South,2
cbsnyt,7,9158,0,50,3,3,0,0,WI,Midwest,3
cbsnyt,7,9158,0,3,2,3,1,0,AZ,West,4
cbsnyt,7,9158,1,24,4,2,1,0,MN,Midwest,3
cbsnyt,7,9158,1,44,4,3,0,0,TX,South,2
cbsnyt,7,9158,1,1,2,2,0,0,AL,South,2
cbsnyt,7,9158,1,14,3,3,1,0,IL,Midwest,3
cbsnyt,7,9158,1,5,2,3,1,0,CA,West,4
cbsnyt,7,9158,1,5,2,1,1,0,CA,West,4
cbsnyt,7,9158,1,45,3,4,0,0,UT,West,4
cbsnyt,7,9158,1,51,3,2,0,0,WY,West,4
cbsnyt,7,9158,1,5,3,3,1,0,CA,West,4
cbsnyt,7,9158,1,45,2,2,1,0,UT,West,4
cbsnyt,7,9158,1,48,3,2,0,0,WA,West,4
cbsnyt,7,9158,1,5,4,2,0,0,CA,West,4
cbsnyt,7,9158,1,3,4,4,0,0,AZ,West,4
cbsnyt,7,9158,0,27,2,2,1,0,MT,West,4
cbsnyt,7,9158,0,5,2,3,1,0,CA,West,4
cbsnyt,7,9158,0,38,4,2,1,0,OR,West,4
cbsnyt,7,9158,1,5,4,3,1,0,CA,West,4
cbsnyt,7,9158,0,5,1,3,0,0,CA,West,4
cbsnyt,7,9158,1,5,2,4,0,0,CA,West,4
cbsnyt,7,9158,1,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,1,5,4,4,1,0,CA,West,4
cbsnyt,7,9158,0,5,4,1,1,0,CA,West,4
cbsnyt,7,9158,0,32,2,3,1,0,NM,West,4
cbsnyt,7,9158,0,5,4,1,0,0,CA,West,4
cbsnyt,7,9158,1,6,3,1,1,0,CO,West,4
cbsnyt,7,9158,1,29,4,1,0,0,NV,West,4
cbsnyt,7,9158,0,5,3,2,1,0,CA,West,4
cbsnyt,7,9158,1,3,2,3,1,0,AZ,West,4
cbsnyt,7,9158,1,5,3,1,1,0,CA,West,4
cbsnyt,7,9158,0,5,2,2,0,0,CA,West,4
cbsnyt,7,9158,0,5,3,3,1,1,CA,West,4
